gene	background	synapse
Dnah2	True	False
Dnah3	True	False
Dnah5	True	False
Dnah6	True	False
Dnah7a	True	False
Dnah7b	True	False
Dnah8	True	False
Dnah9	True	False
Dnai1	True	False
Dnai2	True	False
Dnai3	True	False
Dnai4	True	False
Dnaja1	True	False
Dnaja2	True	False
Dnaja3	True	False
Dnaja4	True	False
Dnajb1	True	False
Dnajb11	True	False
Dnajb12	True	False
Dnajb13	True	False
Dnajb14	True	False
Dnajb2	True	False
Dnajb3	True	False
Dnajb4	False	False
Dnajb5	True	False
Dnajb6	True	False
Dnajb7	True	False
Dnajb8	True	False
Dnajb9	True	False
Dnajc1	True	False
Dnajc10	True	False
Dnajc11	True	False
Dnajc12	True	False
Dnajc13	True	False
Dnajc14	True	False
Dnajc15	True	False
Dnajc16	True	False
Dnajc17	True	False
Dnajc18	True	False
Dnajc19	True	False
Dnajc2	True	False
Dnajc21	True	False
Dnajc22	True	False
Dnajc24	True	False
Dnajc25	True	False
Dnajc27	True	False
Dnajc28	True	False
Dnajc3	True	False
Dnajc30	True	False
Dnajc4	True	False
Dnajc5	False	True
Dnajc5b	True	False
Dnajc5g	True	False
Dnajc6	True	False
Dnajc7	True	False
Dnajc8	True	False
Dnajc9	True	False
Dnal1	True	False
Dnal4	True	False
Dnali1	True	False
Dnase1	True	False
Dnase1l1	True	False
Dnase1l2	True	False
Dnase1l3	True	False
Dnase2b	True	False
Dnd1	True	False
Dner	True	False
Dnhd1	True	False
Dnlz	True	False
Dnm1	True	False
Dnm1l	True	False
Dnm2	True	False
Dnm3	True	False
Dnmbp	True	False
Dnmt1	True	False
Dnmt3a	True	False
Dnmt3b	True	False
Dnmt3c	True	False
Dnmt3l	True	False
Dnpep	True	False
Dnph1	True	False
Dntt	True	False
Dnttip1	True	False
Dnttip2	True	False
Doc2a	True	False
Doc2b	True	False
Doc2g	True	False
Dock1	True	False
Dock10	True	False
Dock11	True	False
Dock2	True	False
Dock3	True	False
Dock4	True	False
Dock5	True	False
Dock6	True	False
Dock7	True	False
Dock8	True	False
Dock9	True	False
Dohh	True	False
Dok1	True	False
Dok2	True	False
Dok3	True	False
Dok4	True	False
Dok5	True	False
Dok6	True	False
Dok7	True	False
Dolk	True	False
Dolpp1	True	False
Donson	True	False
Dop1a	True	False
Dop1b	True	False
Dot1l	True	False
Dpagt1	True	False
Dpep1	True	False
Dpep2	True	False
Dpep2nb	True	False
Dpep3	True	False
Dpf1	True	False
Dpf2	True	False
Dpf3	True	False
Dph2	True	False
Dph3	True	False
Dph5	True	False
Dph6	True	False
Dph7	True	False
Dpm1	True	False
Dpm2	True	False
Dpm3	True	False
Dpp10	True	False
Dpp3	True	False
Dpp4	True	False
Dpp6	True	False
Dpp7	True	False
Dpp8	True	False
Dpp9	True	False
Dppa1	True	False
Dppa2	True	False
Dppa3	True	False
Dppa4	True	False
Dppa5a	True	False
Dpt	True	False
Dpy19l1	True	False
Dpy19l2	True	False
Dpy19l3	True	False
Dpy19l4	True	False
Dpy30	True	False
Dpyd	True	False
Dpys	True	False
Dpysl2	True	False
Dpysl3	True	False
Dpysl4	True	False
Dpysl5	True	False
Dr1	True	False
Dram1	True	False
Dram2	True	False
Drap1	True	False
Draxin	True	False
Drc1	True	False
Drc3	True	False
Drc7	True	False
Drd1	True	False
Drd2	True	False
Drd3	True	False
Drd4	True	False
Drd5	True	False
Drg1	True	False
Drg2	True	False
Drgx	True	False
Drosha	True	False
Drp2	True	False
Dsc1	True	False
Dsc2	True	False
Dsc3	True	False
Dscam	True	False
Dscaml1	True	False
Dscc1	True	False
Dse	True	False
Dsel	True	False
Dsg1a	True	False
Dsg1b	True	False
Dsg1c	True	False
Dsg2	True	False
Dsg3	True	False
Dsg4	True	False
Dsn1	True	False
Dsp	True	False
Dspp	True	False
Dst	True	False
Dstn	True	False
Dstyk	True	False
Dtd1	True	False
Dtd2	True	False
Dthd1	True	False
Dtl	True	False
Dtna	True	False
Dtnb	True	False
Dtnbp1	True	False
Dtwd1	True	False
Dtwd2	True	False
Dtx1	True	False
Dtx2	True	False
Dtx3	True	False
Dtx3l	True	False
Dtx4	True	False
Dtymk	True	False
Duox1	True	False
Duox2	True	False
Duoxa1	True	False
Duoxa2	True	False
Dus1l	True	False
Dus2	True	False
Dus3l	True	False
Dus4l	True	False
Dusp1	True	False
Dusp10	True	False
Dusp11	True	False
Dusp12	True	False
Dusp13	True	False
Dusp14	True	False
Dusp15	True	False
Dusp16	True	False
Dusp18	True	False
Dusp19	True	False
Dusp2	True	False
Dusp21	True	False
Dusp22	True	False
Dusp23	True	False
Dusp26	True	False
Dusp27	True	False
Dusp28	True	False
Dusp29	True	False
Dusp3	True	False
Dusp4	True	False
Dusp5	True	False
Dusp6	True	False
Dusp7	True	False
Dusp8	True	False
Dusp9	True	False
Dut	True	False
Duxbl1	True	False
Duxf3	True	False
Dvl1	True	False
Dvl2	True	False
Dvl3	True	False
Dxo	True	False
Dydc1	True	False
Dydc2	True	False
Dym	True	False
Dynap	True	False
Dync1h1	True	False
Dync1i1	True	False
Dync1i2	True	False
Dync1li1	True	False
Dync1li2	True	False
Dync2i1	True	False
Dync2i2	True	False
Dync2li1	True	False
Dynll1	True	False
Dynll2	True	False
Dynlrb1	True	False
Dynlrb2	True	False
Dynlt1f	True	False
Dynlt2b	True	False
Dynlt3	True	False
Dynlt4	True	False
Dynlt5	True	False
Dyrk1a	True	False
Dyrk1b	True	False
Dyrk2	True	False
Dyrk3	True	False
Dyrk4	True	False
Dysf	True	False
Dytn	True	False
Dzank1	True	False
Dzip1	True	False
Dzip1l	True	False
Dzip3	True	False
E2f1	True	False
E2f2	True	False
E2f3	True	False
E2f4	True	False
E2f5	True	False
E2f6	True	False
E2f7	True	False
E2f8	True	False
E4f1	True	False
ENSMUSG00000108728	True	False
ENSMUSG00000121513	True	False
Eaf1	True	False
Eaf2	True	False
Eapp	True	False
Ear10	True	False
Ear14	True	False
Ear6	True	False
Ears2	True	False
Ebag9	True	False
Ebf1	True	False
Ebf2	True	False
Ebf3	True	False
Ebf4	True	False
Ebi3	True	False
Ebna1bp2	True	False
Ebp	True	False
Ebpl	True	False
Ecd	True	False
Ece1	True	False
Ece2	True	False
Ecel1	True	False
Ech1	True	False
Echdc1	True	False
Echdc2	True	False
Echdc3	True	False
Echs1	True	False
Eci1	True	False
Eci2	True	False
Eci3	True	False
Ecm1	True	False
Ecm2	True	False
Ecpas	True	False
Ecrg4	True	False
Ecscr	True	False
Ecsit	True	False
Ect2	True	False
Ect2l	True	False
Eda	True	False
Eda2r	True	False
Edar	True	False
Edaradd	True	False
Edc3	True	False
Eddm3b	True	False
Edem1	True	False
Edem2	True	False
Edem3	True	False
Edf1	True	False
Edil3	True	False
Edn1	True	False
Edn2	True	False
Edn3	True	False
Ednra	True	False
Ednrb	True	False
Edrf1	True	False
Eea1	True	False
Eed	True	False
Eef1a1	True	False
Eef1a2	True	False
Eef1akmt1	True	False
Eef1akmt2	True	False
Eef1akmt3	True	False
Eef1akmt4	True	False
Eef1b2	True	False
Eef1d	True	False
Eef1e1	True	False
Eef1g	True	False
Eef2	True	False
Eef2k	True	False
Eef2kmt	True	False
Eefsec	True	False
Eeig1	True	False
Eeig2	True	False
Eepd1	True	False
Efcab1	True	False
Efcab10	True	False
Efcab11	True	False
Efcab12	True	False
Efcab14	True	False
Efcab2	True	False
Efcab3	True	False
Efcab5	True	False
Efcab6	True	False
Efcab7	True	False
Efcab8	True	False
Efcab9	True	False
Efcc1	True	False
Efemp1	True	False
Efemp2	True	False
Efhb	True	False
Efhc1	True	False
Efhc2	True	False
Efhd1	True	False
Efhd2	True	False
Efl1	True	False
Efna1	True	False
Efna2	True	False
Efna3	True	False
Efna4	True	False
Efna5	True	False
Efnb1	True	False
Efnb2	True	False
Efnb3	True	False
Efr3a	True	False
Efr3b	True	False
Efs	True	False
Eftud2	True	False
Egf	True	False
Egfem1	True	False
Egfl6	True	False
Egfl7	True	False
Egfl8	True	False
Egflam	True	False
Egfr	True	False
Egln1	True	False
Egln2	True	False
Egln3	True	False
Egr1	True	False
Egr2	True	False
Egr3	True	False
Egr4	True	False
Ehbp1	True	False
Ehbp1l1	True	False
Ehd1	True	False
Ehd2	True	False
Ehd3	True	False
Ehd4	True	False
Ehf	True	False
Ehhadh	True	False
Ehmt1	True	False
Ehmt2	True	False
Ei24	True	False
Eid1	True	False
Eid2	True	False
Eid2b	True	False
Eid3	True	False
Eif1	True	False
Eif1a	True	False
Eif1ad	True	False
Eif1ax	True	False
Eif1b	True	False
Eif2a	True	False
Eif2ak1	True	False
Eif2ak2	True	False
Eif2ak3	True	False
Eif2ak4	True	False
Eif2b1	True	False
Eif2b2	True	False
Eif2b3	True	False
Eif2b4	True	False
Eif2b5	True	False
Eif2d	True	False
Eif2s1	True	False
Eif2s2	True	False
Eif2s3x	True	False
Eif2s3y	True	False
Eif3a	True	False
Eif3b	True	False
Eif3c	True	False
Eif3d	True	False
Eif3e	True	False
Eif3f	True	False
Eif3g	True	False
Eif3h	True	False
Eif3i	True	False
Eif3j1	True	False
Eif3k	True	False
Eif3l	True	False
Eif3m	True	False
Eif4a1	True	False
Eif4a2	True	False
Eif4a3	True	False
Eif4b	True	False
Eif4e	True	False
Eif4e1b	True	False
Eif4e2	True	False
Eif4e3	True	False
Eif4ebp1	True	False
Eif4ebp2	True	False
Eif4ebp3	True	False
Eif4enif1	True	False
Eif4g1	True	False
Eif4g2	True	False
Eif4g3	True	False
Eif4h	True	False
Eif5	True	False
Eif5a	True	False
Eif5a2	True	False
Eif5b	True	False
Eif6	True	False
Eipr1	True	False
Elac1	True	False
Elac2	True	False
Elane	True	False
Elavl1	True	False
Elavl2	True	False
Elavl3	True	False
Elavl4	True	False
Elf1	True	False
Elf2	True	False
Elf3	True	False
Elf4	True	False
Elf5	True	False
Elfn1	True	False
Elfn2	True	False
Elk1	True	False
Elk3	True	False
Elk4	True	False
Ell	True	False
Ell2	True	False
Ell3	True	False
Elmo1	True	False
Elmo2	True	False
Elmo3	True	False
Elmod1	True	False
Elmod2	True	False
Elmod3	True	False
Eln	True	False
Eloa	True	False
Elob	True	False
Elobl	True	False
Eloc	True	False
Elof1	True	False
Elovl1	True	False
Elovl2	True	False
Elovl3	True	False
Elovl4	True	False
Elovl5	True	False
Elovl6	True	False
Elovl7	True	False
Elp1	True	False
Elp2	True	False
Elp3	True	False
Elp4	True	False
Elp5	True	False
Elp6	True	False
Emb	True	False
Emc1	True	False
Emc10	True	False
Emc2	True	False
Emc3	True	False
Emc4	True	False
Emc6	True	False
Emc7	True	False
Emc8	True	False
Emc9	True	False
Emcn	True	False
Emd	True	False
Eme1	True	False
Eme2	True	False
Emg1	True	False
Emid1	True	False
Emilin1	True	False
Emilin2	True	False
Emilin3	True	False
Eml1	True	False
Eml2	True	False
Eml3	True	False
Eml4	True	False
Eml5	True	False
Eml6	True	False
Emp1	True	False
Emp2	True	False
Emp3	True	False
Emsy	True	False
Emx1	True	False
Emx2	True	False
En1	True	False
En2	True	False
Enah	True	False
Enam	True	False
Enc1	True	False
Endod1	True	False
Endog	True	False
Endou	True	False
Endov	True	False
Eng	True	False
Engase	True	False
Enho	True	False
Enkd1	True	False
Enkur	True	False
Eno2	True	False
Eno3	True	False
Eno4	True	False
Enoph1	True	False
Enox1	True	False
Enox2	True	False
Enpep	True	False
Enpp1	True	False
Enpp2	True	False
Enpp3	True	False
Enpp4	True	False
Enpp5	True	False
Enpp6	True	False
Enpp7	True	False
Ensa	True	False
Enthd1	True	False
Entpd1	True	False
Entpd2	True	False
Entpd3	True	False
Entpd5	True	False
Entpd6	True	False
Entpd7	True	False
Entpd8	True	False
Entr1	True	False
Entrep1	True	False
Entrep2	True	False
Entrep3	True	False
Eny2	True	False
Eogt	True	False
Eomes	True	False
Ep300	True	False
Ep400	True	False
Epas1	True	False
Epb41	True	False
Epb41l1	False	True
Epb41l2	True	False
Epb41l3	True	False
Epb41l4a	True	False
Epb41l4b	True	False
Epb41l5	True	False
Epb42	True	False
Epc1	True	False
Epc2	True	False
Epcam	True	False
Epdr1	True	False
Epg5	True	False
Epgn	True	False
Epha1	True	False
Epha10	True	False
Epha2	True	False
Epha3	True	False
Epha4	True	False
Epha5	True	False
Epha6	True	False
Epha7	True	False
Epha8	True	False
Ephb1	True	False
Ephb2	True	False
Ephb3	True	False
Ephb4	True	False
Ephb6	True	False
Ephx1	True	False
Ephx2	True	False
Ephx3	True	False
Ephx4	True	False
Epm2a	True	False
Epm2aip1	True	False
Epn1	True	False
Epn2	True	False
Epn3	True	False
Epo	True	False
Epop	True	False
Epor	True	False
Epp13	True	False
Eppin	True	False
Eppk1	True	False
Eprs	True	False
Eps15	True	False
Eps15l1	True	False
Eps8	True	False
Eps8l1	True	False
Eps8l2	True	False
Eps8l3	True	False
Epsti1	True	False
Epx	True	False
Epyc	True	False
Eqtn	True	False
Eral1	True	False
Erap1	True	False
Eras	True	False
Erbb2	True	False
Erbb3	True	False
Erbb4	True	False
Erbin	True	False
Erc1	True	False
Erc2	True	False
Ercc1	True	False
Ercc2	True	False
Ercc3	True	False
Ercc4	True	False
Ercc5	True	False
Ercc6	True	False
Ercc6l	True	False
Ercc6l2	True	False
Ercc8	True	False
Ereg	True	False
Erf	True	False
Erfe	True	False
Erg	True	False
Erg28	True	False
Ergic1	True	False
Ergic2	True	False
Ergic3	True	False
Erh	True	False
Eri1	True	False
Eri2	True	False
Eri3	True	False
Erich1	True	False
Erich2	True	False
Erich3	True	False
Erich4	True	False
Erich5	True	False
Erich6	True	False
Erich6b	True	False
Erlec1	True	False
Erlin1	True	False
Erlin2	True	False
Ermap	True	False
Ermn	True	False
Ermp1	True	False
Ern1	True	False
Ern2	True	False
Ero1a	True	False
Ero1b	True	False
Erp27	True	False
Erp29	True	False
Erp44	True	False
Errfi1	True	False
Erv3	True	False
Esam	True	False
Esco1	True	False
Esco2	True	False
Esf1	True	False
Esm1	True	False
Esp1	True	False
Esp15	True	False
Esp16	True	False
Esp18	True	False
Esp22	True	False
Esp23	True	False
Esp24	True	False
Esp3	True	False
Esp31	True	False
Esp34	True	False
Esp36	True	False
Esp38	True	False
Esp4	True	False
Esp6	True	False
Esp8	True	False
Espl1	True	False
Espn	True	False
Espnl	True	False
Esr1	True	False
Esr2	True	False
Esrp1	True	False
Esrp2	True	False
Esrra	True	False
Esrrb	True	False
Esrrg	True	False
Ess2	True	False
Esx1	True	False
Esyt1	True	False
Esyt2	True	False
Esyt3	True	False
Etaa1	True	False
Etd	True	False
Etf1	True	False
Etfa	True	False
Etfb	True	False
Etfbkmt	True	False
Etfdh	True	False
Etfrf1	True	False
Ethe1	True	False
Etl4	True	False
Etnk1	True	False
Etnk2	True	False
Etnppl	True	False
Ets1	True	False
Ets2	True	False
Etv1	True	False
Etv2	True	False
Etv3	True	False
Etv3l	True	False
Etv4	True	False
Etv5	True	False
Etv6	True	False
Eva1a	True	False
Eva1b	True	False
Eva1c	True	False
Evc	True	False
Evc2	True	False
Evi2a	True	False
Evi2b	True	False
Evi5	True	False
Evi5l	True	False
Evl	True	False
Evpl	True	False
Evx1	True	False
Evx2	True	False
Ewsr1	True	False
Exd1	True	False
Exd2	True	False
Exo1	True	False
Exo5	True	False
Exoc1	True	False
Exoc2	True	False
Exoc3	True	False
Exoc3l	True	False
Exoc3l2	True	False
Exoc3l4	True	False
Exoc4	True	False
Exoc5	True	False
Exoc6	True	False
Exoc6b	True	False
Exoc7	True	False
Exoc8	True	False
Exog	True	False
Exosc1	True	False
Exosc10	True	False
Exosc2	True	False
Exosc3	True	False
Exosc4	True	False
Exosc5	True	False
Exosc7	True	False
Exosc8	True	False
Exosc9	True	False
Exph5	True	False
Ext1	True	False
Ext2	True	False
Extl1	True	False
Extl2	True	False
Extl3	True	False
Eya1	True	False
Eya2	True	False
Eya3	True	False
Eya4	True	False
Ezh1	True	False
Ezh2	True	False
Ezhip	True	False
Ezr	True	False
F10	True	False
F11	True	False
F11r	True	False
F12	True	False
F13a1	True	False
F13b	True	False
F2	True	False
F2r	True	False
F2rl1	True	False
F2rl2	True	False
F2rl3	True	False
F3	True	False
F5	True	False
F7	True	False
F8	True	False
F8a	True	False
F9	True	False
Fa2h	True	False
Faah	True	False
Faap100	True	False
Faap20	True	False
Faap24	True	False
Fabp1	True	False
Fabp12	True	False
Fabp2	True	False
Fabp3	True	False
Fabp4	True	False
Fabp5	True	False
Fabp6	True	False
Fabp7	True	False
Fabp9	True	False
Fadd	True	False
Fads1	True	False
Fads2	True	False
Fads3	True	False
Fads6	True	False
Faf1	True	False
Faf2	True	False
Fah	True	False
Fahd1	True	False
Fahd2a	True	False
Faim	True	False
Faiml	True	False
Fam104a	True	False
Fam107a	True	False
Fam107b	True	False
Fam110a	True	False
Fam110b	True	False
Fam110c	True	False
Fam110d	True	False
Fam111a	True	False
Fam114a1	True	False
Fam114a2	True	False
Fam117a	True	False
Fam117b	True	False
Fam118a	True	False
Fam118b	True	False
Fam120a	True	False
Fam120b	True	False
Fam120c	True	False
Fam122a	True	False
Fam122b	True	False
Fam122c	True	False
Fam124a	True	False
Fam124b	True	False
Fam131a	True	False
Fam131b	True	False
Fam131c	True	False
Fam133b	True	False
Fam135a	True	False
Fam135b	True	False
Fam136a	True	False
Fam13a	True	False
Fam13b	True	False
Fam13c	True	False
Fam149a	True	False
Fam149b	True	False
Fam151a	True	False
Fam151b	True	False
Fam161a	True	False
Fam161b	True	False
Fam162a	True	False
Fam162b	True	False
Fam163a	True	False
Fam163b	True	False
Fam166a	True	False
Fam166b	True	False
Fam167a	True	False
Fam167b	True	False
Fam168a	True	False
Fam168b	True	False
Fam169a	True	False
Fam169b	True	False
Fam170a	True	False
Fam170b	True	False
Fam171a1	True	False
Fam171a2	True	False
Fam171b	True	False
Fam172a	True	False
Fam174a	True	False
Fam174b	True	False
Fam178b	True	False
Fam180a	True	False
Fam181a	True	False
Fam181b	True	False
Fam183b	True	False
Fam184a	True	False
Fam184b	True	False
Fam185a	True	False
Fam186a	True	False
Fam186b	True	False
Fam187a	True	False
Fam187b	True	False
Fam193a	True	False
Fam193b	True	False
Fam199x	True	False
Fam204a	True	False
Fam205a1	True	False
Fam205c	True	False
Fam207a	True	False
Fam20a	True	False
Fam20b	True	False
Fam20c	True	False
Fam210a	True	False
Fam210b	True	False
Fam216a	True	False
Fam216b	True	False
Fam217a	True	False
Fam217b	True	False
Fam219a	True	False
Fam219b	True	False
Fam220a	True	False
Fam220a-1	True	False
Fam221a	True	False
Fam221b	True	False
Fam222a	True	False
Fam222b	True	False
Fam227a	True	False
Fam227b	True	False
Fam228a	True	False
Fam228b	True	False
Fam229a	True	False
Fam229b	True	False
Fam234a	True	False
Fam234b	True	False
Fam240a	True	False
Fam240b	True	False
Fam241a	True	False
Fam241b	True	False
Fam243	True	False
Fam24a	True	False
Fam24b	True	False
Fam25c	True	False
Fam32a	True	False
Fam3a	True	False
Fam3b	True	False
Fam3c	True	False
Fam3d	True	False
Fam43a	True	False
Fam43b	True	False
Fam47c	True	False
Fam47e	True	False
Fam50a	True	False
Fam50b	True	False
Fam53a	True	False
Fam53b	True	False
Fam53c	True	False
Fam72a	True	False
Fam76a	True	False
Fam76b	True	False
Fam78a	True	False
Fam78b	True	False
Fam81a	True	False
Fam81b	True	False
Fam83a	True	False
Fam83b	True	False
Fam83c	True	False
Fam83d	True	False
Fam83e	True	False
Fam83f	True	False
Fam83g	True	False
Fam83h	True	False
Fam89a	True	False
Fam89b	True	False
Fam8a1	True	False
Fam90a1a	True	False
Fam90a1b	True	False
Fam90a1b-1	True	False
Fam91a1	True	False
Fam98a	True	False
Fam98b	True	False
Fam98c	True	False
Fan1	True	False
Fanca	True	False
Fancb	True	False
Fancc	True	False
Fancd2	True	False
Fancd2os	True	False
Fance	True	False
Fancf	True	False
Fancg	True	False
Fanci	True	False
Fancl	True	False
Fancm	True	False
Fank1	True	False
Fap	True	False
Far1	True	False
Far2	True	False
Farp1	True	False
Farp2	True	False
Fars2	True	False
Farsa	True	False
Farsb	True	False
Fas	True	False
Fasl	True	False
Fasn	True	False
Fastk	True	False
Fastkd1	True	False
Fastkd2	True	False
Fastkd3	True	False
Fastkd5	True	False
Fat1	True	False
Fat2	True	False
Fat3	True	False
Fat4	True	False
Fate1	True	False
Fau	True	False
Faxc	True	False
Fbf1	True	False
Fbh1	True	False
Fbl	True	False
Fblim1	True	False
Fbll1	True	False
Fbln1	True	False
Fbln2	True	False
Fbln5	True	False
Fbln7	True	False
Fbn1	True	False
Fbn2	True	False
Fbp1	True	False
Fbp2	True	False
Fbrs	True	False
Fbrsl1	True	False
Fbxl12	True	False
Fbxl13	True	False
Fbxl14	True	False
Fbxl15	True	False
Fbxl16	True	False
Fbxl17	True	False
Fbxl18	True	False
Fbxl19	True	False
Fbxl2	True	False
Fbxl20	True	False
Fbxl21	True	False
Fbxl22	True	False
Fbxl3	True	False
Fbxl4	True	False
Fbxl5	True	False
Fbxl6	True	False
Fbxl7	True	False
Fbxl8	True	False
Fbxl9	True	False
Fbxo10	True	False
Fbxo11	True	False
Fbxo15	True	False
Fbxo16	True	False
Fbxo17	True	False
Fbxo2	True	False
Fbxo21	True	False
Fbxo22	True	False
Fbxo24	True	False
Fbxo25	True	False
Fbxo27	True	False
Fbxo28	True	False
Fbxo3	True	False
Fbxo30	True	False
Fbxo31	True	False
Fbxo32	True	False
Fbxo33	True	False
Fbxo34	True	False
Fbxo36	True	False
Fbxo38	True	False
Fbxo39	True	False
Fbxo4	True	False
Fbxo40	True	False
Fbxo41	True	False
Fbxo42	True	False
Fbxo43	True	False
Fbxo44	True	False
Fbxo45	True	False
Fbxo46	True	False
Fbxo47	True	False
Fbxo48	True	False
Fbxo5	True	False
Fbxo6	True	False
Fbxo7	True	False
Fbxo8	True	False
Fbxo9	True	False
Fbxw10	True	False
Fbxw11	True	False
Fbxw13	True	False
Fbxw14	True	False
Fbxw15	True	False
Fbxw16	True	False
Fbxw17	True	False
Fbxw18	True	False
Fbxw19	True	False
Fbxw2	True	False
Fbxw20	True	False
Fbxw21	True	False
Fbxw22	True	False
Fbxw24	True	False
Fbxw25	True	False
Fbxw26	True	False
Fbxw27	True	False
Fbxw4	True	False
Fbxw5	True	False
Fbxw7	True	False
Fbxw8	True	False
Fbxw9	True	False
Fcamr	True	False
Fcer1a	True	False
Fcer1g	True	False
Fcer2a	True	False
Fcf1	True	False
Fcgbp	True	False
Fcgr1	True	False
Fcgr2b	True	False
Fcgr3	True	False
Fcgr4	True	False
Fcgrt	True	False
Fcho1	True	False
Fcho2	True	False
Fchsd1	True	False
Fchsd2	True	False
Fcmr	True	False
Fcna	True	False
Fcnb	True	False
Fcor	True	False
Fcrl1	True	False
Fcrl5	True	False
Fcrl6	True	False
Fcrla	True	False
Fcrlb	True	False
Fcrls	True	False
Fcsk	True	False
Fdft1	True	False
Fdps	True	False
Fdx1	True	False
Fdx2	True	False
Fdxacb1	True	False
Fdxr	True	False
Fech	True	False
Fem1a	True	False
Fem1b	True	False
Fem1c	True	False
Fen1	True	False
Fer	True	False
Fer1l4	True	False
Fer1l5	True	False
Fer1l6	True	False
Ferd3l	True	False
Fermt1	True	False
Fermt2	True	False
Fermt3	True	False
Fes	True	False
Fetub	True	False
Fev	True	False
Fez1	True	False
Fez2	True	False
Fezf1	True	False
Fezf2	True	False
Ffar1	True	False
Ffar2	True	False
Ffar3	True	False
Ffar4	True	False
Fga	True	False
Fgb	True	False
Fgd1	True	False
Fgd2	True	False
Fgd3	True	False
Fgd4	True	False
Fgd5	True	False
Fgd6	True	False
Fgf1	True	False
Fgf10	True	False
Fgf11	True	False
Fgf12	True	False
Fgf13	True	False
Fgf14	True	False
Fgf15	True	False
Fgf16	True	False
Fgf17	True	False
Fgf18	True	False
Fgf2	True	False
Fgf20	True	False
Fgf21	True	False
Fgf22	True	False
Fgf23	True	False
Fgf3	True	False
Fgf4	True	False
